Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Takeshita, Y., Frieder, C.A., Martz, T.R., Ballard, J.R., Feely, R.A., Kram, S., Nam, S., Navarro, M.O., Price, N.N., Smith, J.E.","Including high-frequency variability in coastal ocean acidification projections",2015,"Biogeosciences",12,19,,5853,5870,,15,10.5194/bg-12-5853-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944452660&partnerID=40&md5=c8228c94202288e48230eec8ccd0fbce",Article,Open Access,Scopus,2-s2.0-84944452660
"Levy, R.C., Munchak, L.A., Mattoo, S., Patadia, F., Remer, L.A., Holz, R.E.","Towards a long-term global aerosol optical depth record: Applying a consistent aerosol retrieval algorithm to MODIS and VIIRS-observed reflectance",2015,"Atmospheric Measurement Techniques",8,10,,4083,4110,,15,10.5194/amt-8-4083-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84943626355&partnerID=40&md5=1723062ba573d45e9f35b820ee7c63c1",Article,Open Access,Scopus,2-s2.0-84943626355
"Lauretano, V., Littler, K., Polling, M., Zachos, J.C., Lourens, L.J.","Frequency, magnitude and character of hyperthermal events at the onset of the Early Eocene Climatic Optimum",2015,"Climate of the Past",11,10,,1313,1324,,15,10.5194/cp-11-1313-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84943761712&partnerID=40&md5=c0925daef0b7c78d4189a11d1583eaef",Article,Open Access,Scopus,2-s2.0-84943761712
"Westerhold, T., Röhl, U., Frederichs, T., Bohaty, S.M., Zachos, J.C.","Astronomical calibration of the geological timescale: Closing the middle Eocene gap",2015,"Climate of the Past",11,9,,1181,1195,,15,10.5194/cp-11-1181-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84942410583&partnerID=40&md5=9e7c4892f2899e62498c812805c0cca7",Article,Open Access,Scopus,2-s2.0-84942410583
"Escobar, L.E., Ryan, S.J., Stewart-Ibarra, A.M., Finkelstein, J.L., King, C.A., Qiao, H., Polhemus, M.E.","A global map of suitability for coastal Vibrio cholerae under current and future climate conditions",2015,"Acta Tropica",149,,,202,211,,15,10.1016/j.actatropica.2015.05.028,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84937555273&partnerID=40&md5=e4d1000ee92a27ba28e842cf4c714536",Article,Open Access,Scopus,2-s2.0-84937555273
"Cody, E.M., Reagan, A.J., Mitchell, L., Dodds, P.S., Danforth, C.M.","Climate change sentiment on Twitter: An unsolicited public opinion poll",2015,"PLoS ONE",10,8, e0136092,,,,15,10.1371/journal.pone.0136092,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84942938595&partnerID=40&md5=90afc1cd8327761271634bb92fb4dde4",Article,Open Access,Scopus,2-s2.0-84942938595
"Seely, B., Welham, C., Scoullar, K.","Application of a hybrid forest growth model to evaluate climate change impacts on productivity, nutrient cycling and mortality in a montane forest ecosystem",2015,"PLoS ONE",10,8, e0135034,,,,15,10.1371/journal.pone.0135034,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84942859842&partnerID=40&md5=58f90839ea94b241e1079e351f1d54cf",Article,Open Access,Scopus,2-s2.0-84942859842
"Holon, F., Mouquet, N., Boissery, P., Bouchoucha, M., Delaruelle, G., Tribot, A.-S., Deter, J.","Fine-scale cartography of human impacts along French Mediterranean coasts: A relevant map for the management of marine ecosystems",2015,"PLoS ONE",10,8, e0135473,,,,15,10.1371/journal.pone.0135473,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84942865145&partnerID=40&md5=5a96d0bb5d1d74a8c630dc8caaa24496",Article,Open Access,Scopus,2-s2.0-84942865145
"Masson-Delmotte, V., Steen-Larsen, H.C., Ortega, P., Swingedouw, D., Popp, T., Vinther, B.M., Oerter, H., Sveinbjornsdottir, A.E., Gudlaugsdottir, H., Box, J.E., Falourd, S., Fettweis, X., Gallée, H., Garnier, E., Gkinis, V., Jouzel, J., Landais, A., Minster, B., Paradis, N., Orsi, A., Risi, C., Werner, M., White, J.W.C.","Recent changes in north-west Greenland climate documented by NEEM shallow ice core data and simulations, and implications for past-temperature reconstructions",2015,"Cryosphere",9,4,,1481,1504,,15,10.5194/tc-9-1481-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84938819733&partnerID=40&md5=b0c32bf757e36ffed9a897f030a42faf",Article,Open Access,Scopus,2-s2.0-84938819733
"Tao, W., Liu, J., Ban-Weiss, G.A., Hauglustaine, D.A., Zhang, L., Zhang, Q., Cheng, Y., Yu, Y., Tao, S.","Effects of urban land expansion on the regional meteorology and air quality of eastern China",2015,"Atmospheric Chemistry and Physics",15,15,,8597,8614,,15,10.5194/acp-15-8597-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84938493746&partnerID=40&md5=9c911d57fddcd7ed87e14e05546cecbc",Article,Open Access,Scopus,2-s2.0-84938493746
"Pimentel, M.S., Faleiro, F., Diniz, M., Machado, J., Pousão-Ferreira, P., Peck, M.A., Pörtner, H.O., Rosa, R.","Oxidative stress and digestive enzyme activity of flatfish larvae in a changing ocean",2015,"PLoS ONE",10,7, e0134082,,,,15,10.1371/journal.pone.0134082,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84941662607&partnerID=40&md5=e73d1b705ae9c2392a6546f4b38bee08",Article,Open Access,Scopus,2-s2.0-84941662607
"Ziemke, J.R., Douglass, A.R., Oman, L.D., Strahan, S.E., Duncan, B.N.","Tropospheric ozone variability in the tropics from ENSO to MJO and shorter timescales",2015,"Atmospheric Chemistry and Physics",15,14,,8037,8049,,15,10.5194/acp-15-8037-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84937802757&partnerID=40&md5=275b94fc6bdedc2a6c33fe07b45b0bbe",Article,Open Access,Scopus,2-s2.0-84937802757
"Neiva, J., Assis, J., Coelho, N.C., Fernandes, F., Pearson, G.A., Serrão, E.A.","Genes left behind: Climate change threatens cryptic genetic diversity in the canopy-forming seaweed Bifurcaria bifurcata",2015,"PLoS ONE",10,7, e0131530,,,,15,10.1371/journal.pone.0131530,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84941312583&partnerID=40&md5=d323b092de1e50163e16b28acffd606c",Article,Open Access,Scopus,2-s2.0-84941312583
"Ottelin, J., Heinonen, J., Junnila, S.","New Energy Efficient Housing Has Reduced Carbon Footprints in Outer but Not in Inner Urban Areas",2015,"Environmental Science and Technology",49,16,,9574,9583,,15,10.1021/acs.est.5b02140,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84939640570&partnerID=40&md5=c784e08a5f1168cc3ddacf85b699854c",Article,Open Access,Scopus,2-s2.0-84939640570
"Sills, E.O., Herrera, D., Kirkpatrick, A.J., Brandão, A., Dickson, R., Hall, S., Pattanayak, S., Shoch, D., Vedoveto, M., Young, L., Pfaff, A.","Estimating the impacts of local policy innovation: The synthetic control method applied to tropical deforestation",2015,"PLoS ONE",10,7, e0132590,,,,15,10.1371/journal.pone.0132590,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84940705350&partnerID=40&md5=d4f06493679475ecc0b8cf483636afa9",Article,Open Access,Scopus,2-s2.0-84940705350
"Emerson, K.J., Conn, J.E., Bergo, E.S., Randel, M.A., Sallum, M.A.M.","Brazilian Anopheles darlingi root (Diptera: Culicidae) clusters by major biogeographical region",2015,"PLoS ONE",10,7, e0130773,,,,15,10.1371/journal.pone.0130773,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84939226547&partnerID=40&md5=beca75cc3db64a82f82e046f0712f4cf",Article,Open Access,Scopus,2-s2.0-84939226547
"Conard, N.J., Will, M.","Examining the causes and consequences of short-term behavioral change during the middle stone age at Sibudu, South Africa",2015,"PLoS ONE",10,6, e0130001,,,,15,10.1371/journal.pone.0130001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84939174204&partnerID=40&md5=a15d9d54e726e69b97e8bdefea04b8dc",Article,Open Access,Scopus,2-s2.0-84939174204
"Schou, M.F., Loeschcke, V., Kristensen, T.N.","Strong costs and benefits of winter acclimatization in Drosophila melanogaster",2015,"PLoS ONE",10,6, e0130307,,,,15,10.1371/journal.pone.0130307,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84936860590&partnerID=40&md5=cd9b36eaf0d50c6911ad82b78b30f571",Article,Open Access,Scopus,2-s2.0-84936860590
"Young, D.E., Allan, J.D., Williams, P.I., Green, D.C., Flynn, M.J., Harrison, R.M., Yin, J., Gallagher, M.W., Coe, H.","Investigating the annual behaviour of submicron secondary inorganic and organic aerosols in London",2015,"Atmospheric Chemistry and Physics",15,11,,6351,6366,,15,10.5194/acp-15-6351-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84935875900&partnerID=40&md5=f99a61ff41781818e70a2bf1311e6846",Article,Open Access,Scopus,2-s2.0-84935875900
"Chipanshi, A., Zhang, Y., Kouadio, L., Newlands, N., Davidson, A., Hill, H., Warren, R., Qian, B., Daneshfar, B., Bedard, F., Reichert, G.","Evaluation of the Integrated Canadian Crop Yield Forecaster (ICCYF) model for in-season prediction of crop yield across the Canadian agricultural landscape",2015,"Agricultural and Forest Meteorology",206,,,137,150,,15,10.1016/j.agrformet.2015.03.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84925399448&partnerID=40&md5=82a0a9385a760c9d4f6c76f84b26e938",Article,Open Access,Scopus,2-s2.0-84925399448
"Ding, S., Xu, Y., Wang, Y., He, Y., Hou, J., Chen, L., He, J.-S.","Distribution of branched glycerol dialkyl glycerol tetraethers in surface soils of the Qinghai-Tibetan Plateau: Implications of brGDGTs-based proxies in cold and dry regions",2015,"Biogeosciences",12,11,,3141,3151,,15,10.5194/bg-12-3141-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84930645084&partnerID=40&md5=258acedfc19262888bb05abac3561784",Article,Open Access,Scopus,2-s2.0-84930645084
"Fürst, J.J., Goelzer, H., Huybrechts, P.","Ice-dynamic projections of the Greenland ice sheet in response to atmospheric and oceanic warming",2015,"Cryosphere",9,3,,1039,1062,,15,10.5194/tc-9-1039-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84930193641&partnerID=40&md5=468d44f52a4d22bd2fd189da7e2e0e09",Article,Open Access,Scopus,2-s2.0-84930193641
"Marlier, M.E., Defries, R.S., Kim, P.S., Gaveau, D.L.A., Koplitz, S.N., Jacob, D.J., Mickley, L.J., Margono, B.A., Myers, S.S.","Regional air quality impacts of future fire emissions in Sumatra and Kalimantan",2015,"Environmental Research Letters",10,5, 054010,,,,15,10.1088/1748-9326/10/5/054010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84930221911&partnerID=40&md5=44880960c0d8e5aded889faec3cacf23",Article,Open Access,Scopus,2-s2.0-84930221911
"Ficklin, D.L., Maxwell, J.T., Letsinger, S.L., Gholizadeh, H.","A climatic deconstruction of recent drought trends in the United States",2015,"Environmental Research Letters",10,4, 044009,,,,15,10.1088/1748-9326/10/4/044009,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84928719707&partnerID=40&md5=6f9f17296efd0b735b84b25bba473890",Article,Open Access,Scopus,2-s2.0-84928719707
"Wieder, W.R., Cleveland, C.C., Lawrence, D.M., Bonan, G.B.","Effects of model structural uncertainty on carbon cycle projections: Biological nitrogen fixation as a case study",2015,"Environmental Research Letters",10,4, 044016,,,,15,10.1088/1748-9326/10/4/044016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84928717828&partnerID=40&md5=f670a2b48d2927397b742e59d1b14fc2",Article,Open Access,Scopus,2-s2.0-84928717828
"Alder, J.R., Hostetler, S.W.","Global climate simulations at 3000-year intervals for the last 21 000 years with the GENMOM coupled atmosphere-ocean model",2015,"Climate of the Past",11,3,,449,471,,15,10.5194/cp-11-449-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84925239532&partnerID=40&md5=e749d5241420c5a8b1dee84aaa1b93d3",Article,Open Access,Scopus,2-s2.0-84925239532
"Mao, D.H., Wang, Z.M., Li, L., Miao, Z.H., Ma, W.H., Song, C.C., Ren, C.Y., Jia, M.M.","Soil organic carbon in the Sanjiang Plain of China: Storage, distribution and controlling factors",2015,"Biogeosciences",12,6,,1635,1645,,15,10.5194/bg-12-1635-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84925002644&partnerID=40&md5=601ce54f2a4ea6ea4c86c4aded58543b",Article,Open Access,Scopus,2-s2.0-84925002644
"Van Oort, P.A.J., De Vries, M.E., Yoshida, H., Saito, K.","Improved climate risk simulations for rice in arid environments",2015,"PLoS ONE",10,3, e0118114,,,,15,10.1371/journal.pone.0118114,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84924975509&partnerID=40&md5=0744d6f5aeb3ad33d223c415d064e8bf",Article,Open Access,Scopus,2-s2.0-84924975509
"Jones, J.R., Schwartz, J.S., Ellis, K.N., Hathaway, J.M., Jawdy, C.M.","Temporal variability of precipitation in the Upper Tennessee Valley",2015,"Journal of Hydrology: Regional Studies",3,,,125,138,,15,10.1016/j.ejrh.2014.10.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84924582750&partnerID=40&md5=b1851bb3da7e18535ca1b137884aa84d",Article,Open Access,Scopus,2-s2.0-84924582750
"Rachmayani, R., Prange, M., Schulz, M.","North African vegetation-precipitation feedback in early and mid-Holocene climate simulations with CCSM3-DGVM",2015,"Climate of the Past",11,2,,175,185,,15,10.5194/cp-11-175-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84922444602&partnerID=40&md5=5f9b3f45a1202d65cc66a5523744e9f9",Article,Open Access,Scopus,2-s2.0-84922444602
"Hamel, P., Guswa, A.J.","Uncertainty analysis of a spatially explicit annual water-balance model: Case study of the Cape Fear basin, North Carolina",2015,"Hydrology and Earth System Sciences",19,2,,839,853,,15,10.5194/hess-19-839-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84922829169&partnerID=40&md5=4685587282f7654a0cf7fac6fffcdc02",Article,Open Access,Scopus,2-s2.0-84922829169
"Su, W., Corbett, J., Eitzen, Z., Liang, L.","Next-generation angular distribution models for top-of-atmosphere radiative flux calculation from CERES instruments: Methodology",2015,"Atmospheric Measurement Techniques",8,2,,611,632,,15,10.5194/amt-8-611-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84922453803&partnerID=40&md5=84f647850a295789b496ddd70e1915c6",Article,Open Access,Scopus,2-s2.0-84922453803
"McMahon, T.A., Peel, M.C., Karoly, D.J.","Assessment of precipitation and temperature data from CMIP3 global climate models for hydrologic simulation",2015,"Hydrology and Earth System Sciences",19,1,,361,377,,15,10.5194/hess-19-361-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84921484824&partnerID=40&md5=ce774f998ce81f09b1ef9795012e7ab4",Article,Open Access,Scopus,2-s2.0-84921484824
"Lang, C., Fettweis, X., Erpicum, M.","Stable climate and surface mass balance in Svalbard over 1979-2013 despite the Arctic warming",2015,"Cryosphere",9,1,,83,101,,15,10.5194/tc-9-83-2015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84920849008&partnerID=40&md5=f0683d7c2564fab769cd68e1e30f924b",Article,Open Access,Scopus,2-s2.0-84920849008
"Boori, M.S., Voženílek, V., Choudhary, K.","Land use/cover disturbance due to tourism in Jeseníky Mountain, Czech Republic: A remote sensing and GIS based approach",2015,"Egyptian Journal of Remote Sensing and Space Science",18,1,,17,26,,15,10.1016/j.ejrs.2014.12.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84943359765&partnerID=40&md5=a70b011665961978b483072779a5d87e",Review,Open Access,Scopus,2-s2.0-84943359765
"Liu, C., Allan, R.P., Berrisford, P., Mayer, M., Hyder, P., Loeb, N., Smith, D., Vidale, P.-L., Edwards, J.M.","Combining satellite observations and reanalysis energy transports to estimate global net surface energy fluxes 1985-2012",2015,"Journal of Geophysical Research",120,18,,9374,9389,,15,10.1002/2015JD023264,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84944929910&partnerID=40&md5=f0be679b666962a40be563c2490556aa",Article,Open Access,Scopus,2-s2.0-84944929910
"Shaw, C., Nerlich, B.","Metaphor as a mechanism of global climate change governance: A study of international policies, 1992-2012",2015,"Ecological Economics",109,,,34,40,,15,10.1016/j.ecolecon.2014.11.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84911377718&partnerID=40&md5=9cfefe4aa72b28053a0a5c7417364593",Article,Open Access,Scopus,2-s2.0-84911377718
"Monforti, F., Lugato, E., Motola, V., Bodis, K., Scarlat, N., Dallemand, J.-F.","Optimal energy use of agricultural crop residues preserving soil organic carbon stocks in Europe",2015,"Renewable and Sustainable Energy Reviews",44,,,519,529,,15,10.1016/j.rser.2014.12.033,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84921497978&partnerID=40&md5=b3e8ea459d82400510743eaaa5fe96f0",Article,Open Access,Scopus,2-s2.0-84921497978
"Dewan, T.H.","Societal impacts and vulnerability to floods in Bangladesh and Nepal",2015,"Weather and Climate Extremes",7,,,36,42,,15,10.1016/j.wace.2014.11.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84928765079&partnerID=40&md5=d03eb54257b3e9528befab57daff3adb",Article,Open Access,Scopus,2-s2.0-84928765079
"Etminan, M., Myhre, G., Highwood, E.J., Shine, K.P.","Radiative forcing of carbon dioxide, methane, and nitrous oxide: A significant revision of the methane radiative forcing",2016,"Geophysical Research Letters",43,24,,"12,614","12,623",,14,10.1002/2016GL071930,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85009814725&partnerID=40&md5=01e33881b3592918292014e6c5c50f1c",Article,Open Access,Scopus,2-s2.0-85009814725
"Irvine, P.J., Kravitz, B., Lawrence, M.G., Muri, H.","An overview of the Earth system science of solar geoengineering",2016,"Wiley Interdisciplinary Reviews: Climate Change",7,6,,815,833,,14,10.1002/wcc.423,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84978414643&partnerID=40&md5=5ada93c78d8975b37860e8b776058a6b",Review,Open Access,Scopus,2-s2.0-84978414643
"Hacket-Pain, A.J., Cavin, L., Friend, A.D., Jump, A.S.","Consistent limitation of growth by high temperature and low precipitation from range core to southern edge of European beech indicates widespread vulnerability to changing climate",2016,"European Journal of Forest Research",135,5,,897,909,,14,10.1007/s10342-016-0982-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84979994105&partnerID=40&md5=63cd50effe3aa097a92008ee4af7d7f1",Article,Open Access,Scopus,2-s2.0-84979994105
"Stern, H.L., Laidre, K.L.","Sea-ice indicators of polar bear habitat",2016,"Cryosphere",10,5,,2027,2041,,14,10.5194/tc-10-2027-2016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84988029353&partnerID=40&md5=edf97f4389032574f07a8fc8a94b0a8c",Article,Open Access,Scopus,2-s2.0-84988029353
"Park, T., Ganguly, S., TØmmervik, H., Euskirchen, E.S., HØgda, K.-A., Karlsen, S.R., Brovkin, V., Nemani, R.R., Myneni, R.B.","Changes in growing season duration and productivity of northern vegetation inferred from long-term remote sensing data",2016,"Environmental Research Letters",11,8, 084001,,,,14,10.1088/1748-9326/11/8/084001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84980386708&partnerID=40&md5=8828739e48871212b1a668741f93db8e",Article,Open Access,Scopus,2-s2.0-84980386708
